Vardas              Pavarde             Galutinis
Pavarde97236        Vardas97236         4
Pavarde97237        Vardas97237         2.88
Pavarde97238        Vardas97238         3.56
Pavarde9724         Vardas9724          4.12
Pavarde97240        Vardas97240         2.12
Pavarde97241        Vardas97241         4.76
Pavarde97244        Vardas97244         3.68
Pavarde97249        Vardas97249         4.04
Pavarde9725         Vardas9725          2.6
Pavarde97252        Vardas97252         3.04
Pavarde97257        Vardas97257         4.2
Pavarde97258        Vardas97258         2.96
Pavarde97262        Vardas97262         3.92
Pavarde97264        Vardas97264         4.32
Pavarde97267        Vardas97267         2.64
Pavarde97268        Vardas97268         4.92
Pavarde97278        Vardas97278         3.72
Pavarde97279        Vardas97279         4
Pavarde9728         Vardas9728          4.28
Pavarde97280        Vardas97280         4.28
Pavarde97284        Vardas97284         2.88
Pavarde97286        Vardas97286         3.12
Pavarde97287        Vardas97287         4.08
Pavarde97288        Vardas97288         3.84
Pavarde97291        Vardas97291         4.2
Pavarde97294        Vardas97294         4.36
Pavarde97297        Vardas97297         4.12
Pavarde97298        Vardas97298         4.24
Pavarde97299        Vardas97299         3.28
Pavarde973          Vardas973           4.32
Pavarde97300        Vardas97300         4.28
Pavarde97305        Vardas97305         3.12
Pavarde97307        Vardas97307         4.24
Pavarde97311        Vardas97311         4.08
Pavarde97312        Vardas97312         4.68
Pavarde97313        Vardas97313         4.56
Pavarde97314        Vardas97314         4
Pavarde97319        Vardas97319         4.48
Pavarde97320        Vardas97320         4.92
Pavarde97321        Vardas97321         4.56
Pavarde97328        Vardas97328         2.8
Pavarde97329        Vardas97329         2.6
Pavarde97330        Vardas97330         4.2
Pavarde97331        Vardas97331         4.24
Pavarde97335        Vardas97335         2.8
Pavarde97338        Vardas97338         2.6
Pavarde97343        Vardas97343         4.6
Pavarde97344        Vardas97344         2.92
Pavarde97346        Vardas97346         4.16
Pavarde97347        Vardas97347         4.76
Pavarde97349        Vardas97349         4.2
Pavarde9735         Vardas9735          2.24
Pavarde97351        Vardas97351         3.64
Pavarde97356        Vardas97356         4.36
Pavarde97357        Vardas97357         4.72
Pavarde97362        Vardas97362         4.48
Pavarde97363        Vardas97363         2.88
Pavarde97366        Vardas97366         3.08
Pavarde97368        Vardas97368         2.52
Pavarde97370        Vardas97370         2.92
Pavarde97374        Vardas97374         2.56
Pavarde97376        Vardas97376         3.84
Pavarde9738         Vardas9738          4.36
Pavarde97381        Vardas97381         4.52
Pavarde97383        Vardas97383         3.16
Pavarde97387        Vardas97387         4.2
Pavarde97389        Vardas97389         3.04
Pavarde97390        Vardas97390         2.92
Pavarde97391        Vardas97391         2.92
Pavarde97394        Vardas97394         3.84
Pavarde97396        Vardas97396         3.32
Pavarde97398        Vardas97398         3.6
Pavarde97399        Vardas97399         4.56
Pavarde9740         Vardas9740          3.56
Pavarde97402        Vardas97402         4.68
Pavarde97403        Vardas97403         3.52
Pavarde97405        Vardas97405         4.16
Pavarde97408        Vardas97408         2.2
Pavarde97410        Vardas97410         2.4
Pavarde97411        Vardas97411         4.64
Pavarde97412        Vardas97412         4.4
Pavarde97413        Vardas97413         3.12
Pavarde97417        Vardas97417         4.08
Pavarde97419        Vardas97419         3.84
Pavarde97425        Vardas97425         4
Pavarde97429        Vardas97429         4.48
Pavarde97432        Vardas97432         4.48
Pavarde97434        Vardas97434         2.76
Pavarde97435        Vardas97435         4.88
Pavarde97436        Vardas97436         4.72
Pavarde97438        Vardas97438         4.2
Pavarde97439        Vardas97439         4.04
Pavarde97445        Vardas97445         3.92
Pavarde97447        Vardas97447         3.32
Pavarde9745         Vardas9745          4.52
Pavarde97450        Vardas97450         3.44
Pavarde97451        Vardas97451         3.32
Pavarde97452        Vardas97452         4.16
Pavarde97453        Vardas97453         2.2
Pavarde97455        Vardas97455         4
Pavarde9746         Vardas9746          4.8
Pavarde97462        Vardas97462         4.36
Pavarde97463        Vardas97463         4.56
Pavarde97466        Vardas97466         3.24
Pavarde97467        Vardas97467         3.08
Pavarde97469        Vardas97469         3.48
Pavarde97471        Vardas97471         4.68
Pavarde97476        Vardas97476         3.88
Pavarde97479        Vardas97479         4
Pavarde9748         Vardas9748          3.6
Pavarde97480        Vardas97480         3.56
Pavarde97481        Vardas97481         4.24
Pavarde97482        Vardas97482         3.24
Pavarde97488        Vardas97488         2.08
Pavarde97489        Vardas97489         2.88
Pavarde97494        Vardas97494         2.36
Pavarde97495        Vardas97495         3.96
Pavarde97499        Vardas97499         3.84
Pavarde9750         Vardas9750          4.96
Pavarde97500        Vardas97500         3.28
Pavarde97501        Vardas97501         4.6
Pavarde97503        Vardas97503         3.76
Pavarde97504        Vardas97504         2.4
Pavarde97506        Vardas97506         3.92
Pavarde97507        Vardas97507         3.6
Pavarde97511        Vardas97511         3.44
Pavarde97513        Vardas97513         2.6
Pavarde97514        Vardas97514         2.76
Pavarde97515        Vardas97515         4.76
Pavarde97518        Vardas97518         3.44
Pavarde9752         Vardas9752          4.68
Pavarde97520        Vardas97520         2.84
Pavarde97521        Vardas97521         3.12
Pavarde97524        Vardas97524         4.44
Pavarde97526        Vardas97526         4.72
Pavarde97529        Vardas97529         2.76
Pavarde97530        Vardas97530         4.8
Pavarde97531        Vardas97531         3.56
Pavarde97542        Vardas97542         4.28
Pavarde97544        Vardas97544         2.72
Pavarde97545        Vardas97545         4.52
Pavarde97546        Vardas97546         4.96
Pavarde97548        Vardas97548         4.4
Pavarde9755         Vardas9755          3.24
Pavarde97551        Vardas97551         4.76
Pavarde97556        Vardas97556         3.68
Pavarde97559        Vardas97559         3.16
Pavarde9756         Vardas9756          4.88
Pavarde97562        Vardas97562         4.12
Pavarde97567        Vardas97567         4.64
Pavarde97569        Vardas97569         3.88
Pavarde97572        Vardas97572         3.6
Pavarde97574        Vardas97574         4.48
Pavarde97575        Vardas97575         3.16
Pavarde97579        Vardas97579         3.68
Pavarde9758         Vardas9758          4.16
Pavarde97580        Vardas97580         4.6
Pavarde97582        Vardas97582         2.76
Pavarde97587        Vardas97587         2.6
Pavarde97589        Vardas97589         3.6
Pavarde97591        Vardas97591         3.56
Pavarde97592        Vardas97592         2.56
Pavarde97595        Vardas97595         4.96
Pavarde97596        Vardas97596         3.36
Pavarde97602        Vardas97602         3.64
Pavarde97604        Vardas97604         3.44
Pavarde97610        Vardas97610         4.24
Pavarde97612        Vardas97612         3.6
Pavarde97613        Vardas97613         4.4
Pavarde97615        Vardas97615         4.28
Pavarde97616        Vardas97616         4.52
Pavarde97617        Vardas97617         4.8
Pavarde97618        Vardas97618         4.96
Pavarde97620        Vardas97620         2.52
Pavarde97621        Vardas97621         4.56
Pavarde97626        Vardas97626         4.92
Pavarde97627        Vardas97627         2.72
Pavarde9763         Vardas9763          3
Pavarde97630        Vardas97630         4.28
Pavarde97631        Vardas97631         4.32
Pavarde97633        Vardas97633         4
Pavarde97634        Vardas97634         3.12
Pavarde97639        Vardas97639         2.76
Pavarde97640        Vardas97640         4.68
Pavarde97641        Vardas97641         3.8
Pavarde97643        Vardas97643         2.84
Pavarde97644        Vardas97644         3.96
Pavarde97645        Vardas97645         4.92
Pavarde97646        Vardas97646         2.08
Pavarde97647        Vardas97647         3.84
Pavarde9765         Vardas9765          3.12
Pavarde97651        Vardas97651         3.96
Pavarde97652        Vardas97652         3.08
Pavarde97655        Vardas97655         3.4
Pavarde97656        Vardas97656         4.4
Pavarde97658        Vardas97658         3
Pavarde97659        Vardas97659         4.04
Pavarde97660        Vardas97660         4.76
Pavarde97661        Vardas97661         3.72
Pavarde97662        Vardas97662         4.8
Pavarde97664        Vardas97664         3.96
Pavarde9767         Vardas9767          2.88
Pavarde97671        Vardas97671         3.88
Pavarde97673        Vardas97673         4.64
Pavarde97674        Vardas97674         4.32
Pavarde97678        Vardas97678         4.88
Pavarde97681        Vardas97681         3.24
Pavarde97686        Vardas97686         4.44
Pavarde97687        Vardas97687         4.32
Pavarde97689        Vardas97689         3.8
Pavarde97694        Vardas97694         3.6
Pavarde97695        Vardas97695         4.68
Pavarde97696        Vardas97696         3.08
Pavarde97700        Vardas97700         3.32
Pavarde97701        Vardas97701         4.88
Pavarde97702        Vardas97702         4.84
Pavarde97704        Vardas97704         3.12
Pavarde97705        Vardas97705         4.12
Pavarde9771         Vardas9771          3.28
Pavarde97714        Vardas97714         4.52
Pavarde9772         Vardas9772          4.04
Pavarde97727        Vardas97727         4.8
Pavarde97728        Vardas97728         3.64
Pavarde9773         Vardas9773          2.96
Pavarde97734        Vardas97734         3.76
Pavarde97735        Vardas97735         4.48
Pavarde97741        Vardas97741         3.2
Pavarde97744        Vardas97744         4.92
Pavarde97745        Vardas97745         4.76
Pavarde97748        Vardas97748         3.2
Pavarde9775         Vardas9775          2.64
Pavarde97750        Vardas97750         2.4
Pavarde97751        Vardas97751         3.76
Pavarde97753        Vardas97753         3.8
Pavarde97754        Vardas97754         3.12
Pavarde97755        Vardas97755         3.64
Pavarde97756        Vardas97756         4.4
Pavarde97758        Vardas97758         3.08
Pavarde97759        Vardas97759         2.44
Pavarde97760        Vardas97760         4.64
Pavarde97762        Vardas97762         3.52
Pavarde97763        Vardas97763         4.84
Pavarde97765        Vardas97765         3.04
Pavarde97766        Vardas97766         3.88
Pavarde97768        Vardas97768         4.24
Pavarde97769        Vardas97769         4.68
Pavarde97771        Vardas97771         3.56
Pavarde97772        Vardas97772         4.8
Pavarde97774        Vardas97774         3.8
Pavarde97775        Vardas97775         4.76
Pavarde97779        Vardas97779         4.84
Pavarde97780        Vardas97780         3.28
Pavarde97783        Vardas97783         3.68
Pavarde97784        Vardas97784         3.08
Pavarde97788        Vardas97788         4.8
Pavarde97796        Vardas97796         2.72
Pavarde97798        Vardas97798         3.76
Pavarde97803        Vardas97803         3.88
Pavarde97806        Vardas97806         3.6
Pavarde97810        Vardas97810         3.8
Pavarde97813        Vardas97813         2.8
Pavarde97814        Vardas97814         4.68
Pavarde97820        Vardas97820         3.6
Pavarde97821        Vardas97821         2.72
Pavarde97823        Vardas97823         2.72
Pavarde97825        Vardas97825         3.36
Pavarde97826        Vardas97826         2.4
Pavarde97827        Vardas97827         3.2
Pavarde97829        Vardas97829         3.92
Pavarde97832        Vardas97832         4.48
Pavarde97833        Vardas97833         4.16
Pavarde97838        Vardas97838         2.84
Pavarde97839        Vardas97839         3.76
Pavarde97841        Vardas97841         3.64
Pavarde97842        Vardas97842         4.64
Pavarde97846        Vardas97846         3.32
Pavarde9785         Vardas9785          4.8
Pavarde97851        Vardas97851         4.08
Pavarde97852        Vardas97852         3.24
Pavarde97853        Vardas97853         3.24
Pavarde97854        Vardas97854         4.32
Pavarde97855        Vardas97855         2.96
Pavarde97859        Vardas97859         3.4
Pavarde97860        Vardas97860         3.6
Pavarde97864        Vardas97864         4.6
Pavarde97865        Vardas97865         4.32
Pavarde97874        Vardas97874         4.52
Pavarde97875        Vardas97875         4.04
Pavarde97876        Vardas97876         3.92
Pavarde97877        Vardas97877         3.4
Pavarde9788         Vardas9788          3.36
Pavarde97880        Vardas97880         3.32
Pavarde97881        Vardas97881         3.12
Pavarde97883        Vardas97883         2.8
Pavarde97884        Vardas97884         4.72
Pavarde97886        Vardas97886         3.76
Pavarde97887        Vardas97887         4.44
Pavarde97888        Vardas97888         3.52
Pavarde97889        Vardas97889         4.28
Pavarde97890        Vardas97890         3.6
Pavarde97891        Vardas97891         4.84
Pavarde97893        Vardas97893         4.8
Pavarde9790         Vardas9790          2.96
Pavarde97903        Vardas97903         3.24
Pavarde97904        Vardas97904         3.92
Pavarde97905        Vardas97905         3.2
Pavarde97906        Vardas97906         4.92
Pavarde97908        Vardas97908         4.84
Pavarde97910        Vardas97910         3.84
Pavarde97913        Vardas97913         2.88
Pavarde97914        Vardas97914         2.44
Pavarde97915        Vardas97915         4.76
Pavarde97919        Vardas97919         4.4
Pavarde9792         Vardas9792          2.28
Pavarde97921        Vardas97921         2.52
Pavarde97923        Vardas97923         4.44
Pavarde97925        Vardas97925         3.32
Pavarde97926        Vardas97926         3.76
Pavarde97928        Vardas97928         3.88
Pavarde97929        Vardas97929         3.72
Pavarde9793         Vardas9793          4.44
Pavarde97930        Vardas97930         4.44
Pavarde97931        Vardas97931         3.08
Pavarde97934        Vardas97934         3.8
Pavarde97937        Vardas97937         4.04
Pavarde97939        Vardas97939         3.72
Pavarde9794         Vardas9794          3.4
Pavarde97940        Vardas97940         4.28
Pavarde97941        Vardas97941         4.68
Pavarde9795         Vardas9795          4
Pavarde97951        Vardas97951         2.64
Pavarde97953        Vardas97953         3.8
Pavarde97954        Vardas97954         2.56
Pavarde97955        Vardas97955         2.92
Pavarde97959        Vardas97959         3
Pavarde9796         Vardas9796          3.6
Pavarde97962        Vardas97962         2.68
Pavarde9797         Vardas9797          3.56
Pavarde97970        Vardas97970         2.24
Pavarde97971        Vardas97971         2.52
Pavarde97974        Vardas97974         4.36
Pavarde97975        Vardas97975         4.72
Pavarde97976        Vardas97976         3.28
Pavarde97980        Vardas97980         3.76
Pavarde97982        Vardas97982         4.92
Pavarde97984        Vardas97984         3.6
Pavarde97985        Vardas97985         4
Pavarde97988        Vardas97988         3.16
Pavarde9799         Vardas9799          4.52
Pavarde97992        Vardas97992         4.8
Pavarde97996        Vardas97996         2.32
Pavarde97998        Vardas97998         2.76
Pavarde98           Vardas98            4.56
Pavarde9800         Vardas9800          3.44
Pavarde98002        Vardas98002         4.68
Pavarde98005        Vardas98005         4.08
Pavarde98006        Vardas98006         3.64
Pavarde98008        Vardas98008         3.16
Pavarde9801         Vardas9801          4.8
Pavarde98011        Vardas98011         4
Pavarde98013        Vardas98013         3.16
Pavarde98022        Vardas98022         3.32
Pavarde98023        Vardas98023         2.84
Pavarde98024        Vardas98024         3.48
Pavarde98027        Vardas98027         2.96
Pavarde98028        Vardas98028         2.4
Pavarde98029        Vardas98029         3.76
Pavarde98030        Vardas98030         2.76
Pavarde98032        Vardas98032         3.96
Pavarde98033        Vardas98033         3.52
Pavarde98034        Vardas98034         3.36
Pavarde98038        Vardas98038         4.2
Pavarde98039        Vardas98039         4.12
Pavarde98041        Vardas98041         2.84
Pavarde98042        Vardas98042         3.32
Pavarde9805         Vardas9805          2.64
Pavarde98050        Vardas98050         2.36
Pavarde98051        Vardas98051         4.96
Pavarde98053        Vardas98053         4.48
Pavarde98054        Vardas98054         3.2
Pavarde98057        Vardas98057         4.52
Pavarde98060        Vardas98060         3
Pavarde98061        Vardas98061         3.92
Pavarde98062        Vardas98062         4.36
Pavarde98063        Vardas98063         4.32
Pavarde98064        Vardas98064         2.6
Pavarde98068        Vardas98068         2.4
Pavarde98069        Vardas98069         2.8
Pavarde9807         Vardas9807          4.44
Pavarde98070        Vardas98070         3.64
Pavarde98071        Vardas98071         4.28
Pavarde98076        Vardas98076         4.88
Pavarde98078        Vardas98078         4.84
Pavarde98079        Vardas98079         3.92
Pavarde9808         Vardas9808          2.76
Pavarde98086        Vardas98086         3.72
Pavarde98089        Vardas98089         4.32
Pavarde9809         Vardas9809          4.88
Pavarde98090        Vardas98090         3
Pavarde98091        Vardas98091         3.72
Pavarde98095        Vardas98095         4.16
Pavarde98097        Vardas98097         4.88
Pavarde981          Vardas981           4.28
Pavarde9810         Vardas9810          3.16
Pavarde98100        Vardas98100         2.24
Pavarde98102        Vardas98102         4.4
Pavarde98105        Vardas98105         4.48
Pavarde98106        Vardas98106         3.28
Pavarde98107        Vardas98107         3.2
Pavarde98112        Vardas98112         3.2
Pavarde98113        Vardas98113         4.08
Pavarde98116        Vardas98116         3.8
Pavarde98119        Vardas98119         3.8
Pavarde9812         Vardas9812          2.2
Pavarde98121        Vardas98121         2.44
Pavarde98122        Vardas98122         3.16
Pavarde98126        Vardas98126         4.4
Pavarde9813         Vardas9813          3.56
Pavarde98131        Vardas98131         3.44
Pavarde98140        Vardas98140         4.84
Pavarde98143        Vardas98143         4.64
Pavarde98144        Vardas98144         2.48
Pavarde98146        Vardas98146         2.96
Pavarde98147        Vardas98147         3.88
Pavarde98148        Vardas98148         2.68
Pavarde98150        Vardas98150         4.16
Pavarde98151        Vardas98151         2.6
Pavarde98153        Vardas98153         4.6
Pavarde98154        Vardas98154         3.92
Pavarde98155        Vardas98155         2.6
Pavarde98156        Vardas98156         3.16
Pavarde98157        Vardas98157         4.24
Pavarde98164        Vardas98164         4.56
Pavarde9817         Vardas9817          4.96
Pavarde98172        Vardas98172         4.76
Pavarde98174        Vardas98174         4.76
Pavarde98175        Vardas98175         4.4
Pavarde98176        Vardas98176         3
Pavarde98179        Vardas98179         3.84
Pavarde9818         Vardas9818          4.56
Pavarde98185        Vardas98185         4.64
Pavarde98188        Vardas98188         4.64
Pavarde98190        Vardas98190         4.52
Pavarde98194        Vardas98194         4
Pavarde98197        Vardas98197         3.8
Pavarde9820         Vardas9820          4.36
Pavarde98200        Vardas98200         4.6
Pavarde98202        Vardas98202         4.64
Pavarde98207        Vardas98207         4.04
Pavarde9821         Vardas9821          3.32
Pavarde98210        Vardas98210         2.72
Pavarde98211        Vardas98211         4.96
Pavarde98213        Vardas98213         3.36
Pavarde98215        Vardas98215         3.16
Pavarde98216        Vardas98216         4.68
Pavarde98217        Vardas98217         3.36
Pavarde98219        Vardas98219         2.92
Pavarde98221        Vardas98221         3.32
Pavarde98222        Vardas98222         3.08
Pavarde98223        Vardas98223         4.88
Pavarde98225        Vardas98225         4.48
Pavarde98226        Vardas98226         4.88
Pavarde98228        Vardas98228         4.68
Pavarde98231        Vardas98231         2.16
Pavarde98232        Vardas98232         3.84
Pavarde98235        Vardas98235         3.08
Pavarde98236        Vardas98236         4.76
Pavarde98240        Vardas98240         2.52
Pavarde98242        Vardas98242         3.28
Pavarde98243        Vardas98243         4.04
Pavarde98245        Vardas98245         4.64
Pavarde98246        Vardas98246         4.4
Pavarde98248        Vardas98248         4.76
Pavarde98251        Vardas98251         3.6
Pavarde98253        Vardas98253         4.68
Pavarde98259        Vardas98259         2.52
Pavarde98262        Vardas98262         3.32
Pavarde98263        Vardas98263         2.76
Pavarde98265        Vardas98265         3.32
Pavarde98266        Vardas98266         4.4
Pavarde98271        Vardas98271         4.92
Pavarde98273        Vardas98273         4.64
Pavarde98276        Vardas98276         4.04
Pavarde98281        Vardas98281         4.72
Pavarde98283        Vardas98283         2.36
Pavarde98289        Vardas98289         4.6
Pavarde9829         Vardas9829          3.56
Pavarde98290        Vardas98290         4.28
Pavarde98291        Vardas98291         4.6
Pavarde98292        Vardas98292         2.72
Pavarde98293        Vardas98293         4.72
Pavarde983          Vardas983           3.56
Pavarde98302        Vardas98302         4.32
Pavarde98303        Vardas98303         4.68
Pavarde98305        Vardas98305         3.28
Pavarde98309        Vardas98309         3.64
Pavarde9831         Vardas9831          3.6
Pavarde98311        Vardas98311         3.44
Pavarde98313        Vardas98313         4.72
Pavarde98314        Vardas98314         3.44
Pavarde98315        Vardas98315         2.76
Pavarde98318        Vardas98318         4.08
Pavarde98319        Vardas98319         3.64
Pavarde98322        Vardas98322         3.28
Pavarde98326        Vardas98326         3.08
Pavarde98329        Vardas98329         4.96
Pavarde98331        Vardas98331         4.16
Pavarde98332        Vardas98332         2.72
Pavarde98333        Vardas98333         2.36
Pavarde98337        Vardas98337         2.88
Pavarde98339        Vardas98339         4.04
Pavarde98340        Vardas98340         4.28
Pavarde98341        Vardas98341         4.32
Pavarde98342        Vardas98342         3.08
Pavarde9835         Vardas9835          2.36
Pavarde98350        Vardas98350         2.8
Pavarde98352        Vardas98352         4.76
Pavarde98355        Vardas98355         4.32
Pavarde98359        Vardas98359         4
Pavarde9836         Vardas9836          4.88
Pavarde98363        Vardas98363         4.72
Pavarde98364        Vardas98364         2.84
Pavarde98365        Vardas98365         2.68
Pavarde98366        Vardas98366         4.88
Pavarde98370        Vardas98370         4.24
Pavarde98371        Vardas98371         4.52
Pavarde98373        Vardas98373         4.76
Pavarde98374        Vardas98374         4.44
Pavarde98375        Vardas98375         4.24
Pavarde98376        Vardas98376         4.56
Pavarde98381        Vardas98381         4.44
Pavarde98382        Vardas98382         3.96
Pavarde98383        Vardas98383         4.64
Pavarde98384        Vardas98384         2.88
Pavarde98385        Vardas98385         2.76
Pavarde98388        Vardas98388         4.44
Pavarde9839         Vardas9839          3.8
Pavarde98392        Vardas98392         4.92
Pavarde98393        Vardas98393         3.88
Pavarde98394        Vardas98394         3.2
Pavarde98395        Vardas98395         3.44
Pavarde98399        Vardas98399         4.52
Pavarde98402        Vardas98402         4.64
Pavarde98405        Vardas98405         2.8
Pavarde98406        Vardas98406         4.92
Pavarde98407        Vardas98407         4.2
Pavarde98410        Vardas98410         3.04
Pavarde98412        Vardas98412         3.72
Pavarde98413        Vardas98413         4.76
Pavarde98416        Vardas98416         3.2
Pavarde98417        Vardas98417         1.56
Pavarde98418        Vardas98418         4.04
Pavarde98419        Vardas98419         3.88
Pavarde98422        Vardas98422         4.96
Pavarde98424        Vardas98424         4.68
Pavarde98430        Vardas98430         3.56
Pavarde98434        Vardas98434         4.88
Pavarde98435        Vardas98435         4.64
Pavarde98436        Vardas98436         3.6
Pavarde98437        Vardas98437         3.28
Pavarde98438        Vardas98438         2.64
Pavarde98439        Vardas98439         4.08
Pavarde9844         Vardas9844          2.96
Pavarde98441        Vardas98441         4.68
Pavarde98445        Vardas98445         3.56
Pavarde98446        Vardas98446         3.68
Pavarde98447        Vardas98447         2.96
Pavarde98451        Vardas98451         4.44
Pavarde98456        Vardas98456         4.92
Pavarde9846         Vardas9846          4.36
Pavarde98460        Vardas98460         2.32
Pavarde98464        Vardas98464         2.68
Pavarde98465        Vardas98465         4.24
Pavarde98466        Vardas98466         2.52
Pavarde9847         Vardas9847          4.8
Pavarde98470        Vardas98470         4.6
Pavarde98471        Vardas98471         3.36
Pavarde98472        Vardas98472         3.24
Pavarde98473        Vardas98473         4.92
Pavarde98477        Vardas98477         3.28
Pavarde98479        Vardas98479         3.44
Pavarde9848         Vardas9848          4.92
Pavarde98480        Vardas98480         4.52
Pavarde98481        Vardas98481         3.72
Pavarde98482        Vardas98482         2.96
Pavarde98483        Vardas98483         3.76
Pavarde98485        Vardas98485         3.52
Pavarde9849         Vardas9849          2.88
Pavarde98490        Vardas98490         2.72
Pavarde98491        Vardas98491         3
Pavarde98492        Vardas98492         3.24
Pavarde98493        Vardas98493         3
Pavarde98494        Vardas98494         3.64
Pavarde98495        Vardas98495         4.24
Pavarde98496        Vardas98496         2.76
Pavarde98497        Vardas98497         4.48
Pavarde98498        Vardas98498         4.88
Pavarde98503        Vardas98503         4.44
Pavarde98504        Vardas98504         4.16
Pavarde98505        Vardas98505         3.56
Pavarde98508        Vardas98508         4.84
Pavarde9851         Vardas9851          3.92
Pavarde98510        Vardas98510         3.48
Pavarde98512        Vardas98512         4.6
Pavarde98513        Vardas98513         2.8
Pavarde98514        Vardas98514         4.4
Pavarde98519        Vardas98519         3.04
Pavarde9852         Vardas9852          3.56
Pavarde98521        Vardas98521         3.28
Pavarde98524        Vardas98524         3.88
Pavarde98525        Vardas98525         3.64
Pavarde98527        Vardas98527         2.56
Pavarde98529        Vardas98529         3.2
Pavarde9853         Vardas9853          4.6
Pavarde98530        Vardas98530         4.08
Pavarde98531        Vardas98531         4.2
Pavarde98532        Vardas98532         3.04
Pavarde98533        Vardas98533         4.28
Pavarde98536        Vardas98536         4.24
Pavarde98539        Vardas98539         3.64
Pavarde98540        Vardas98540         3.32
Pavarde98543        Vardas98543         4.2
Pavarde98546        Vardas98546         4.44
Pavarde98548        Vardas98548         4.28
Pavarde9855         Vardas9855          3.16
Pavarde98553        Vardas98553         2.44
Pavarde98554        Vardas98554         3.92
Pavarde98559        Vardas98559         4.04
Pavarde9856         Vardas9856          3.32
Pavarde98563        Vardas98563         3.84
Pavarde98564        Vardas98564         3.28
Pavarde98568        Vardas98568         4.12
Pavarde98574        Vardas98574         3.72
Pavarde98577        Vardas98577         3.96
Pavarde98579        Vardas98579         2.24
Pavarde9858         Vardas9858          2.56
Pavarde98580        Vardas98580         4.28
Pavarde98582        Vardas98582         3.88
Pavarde98585        Vardas98585         4.72
Pavarde98596        Vardas98596         3.52
Pavarde98598        Vardas98598         3.72
Pavarde98599        Vardas98599         4.52
Pavarde986          Vardas986           3
Pavarde9860         Vardas9860          4.92
Pavarde98604        Vardas98604         4.56
Pavarde98606        Vardas98606         2.72
Pavarde98608        Vardas98608         3.44
Pavarde98609        Vardas98609         2.84
Pavarde9861         Vardas9861          3.92
Pavarde98611        Vardas98611         4
Pavarde98612        Vardas98612         2.76
Pavarde98614        Vardas98614         2.96
Pavarde98617        Vardas98617         4.76
Pavarde98619        Vardas98619         4.56
Pavarde98620        Vardas98620         2.6
Pavarde98621        Vardas98621         3.4
Pavarde98622        Vardas98622         4.32
Pavarde98625        Vardas98625         3.52
Pavarde98628        Vardas98628         2.68
Pavarde9863         Vardas9863          2.8
Pavarde98635        Vardas98635         4
Pavarde98638        Vardas98638         3.44
Pavarde9864         Vardas9864          2.88
Pavarde98640        Vardas98640         3.48
Pavarde98642        Vardas98642         3.76
Pavarde98644        Vardas98644         2.76
Pavarde98646        Vardas98646         2.72
Pavarde98649        Vardas98649         3.72
Pavarde9865         Vardas9865          2.88
Pavarde98652        Vardas98652         2.6
Pavarde98655        Vardas98655         2.8
Pavarde98656        Vardas98656         4.48
Pavarde98660        Vardas98660         2.92
Pavarde98665        Vardas98665         4.04
Pavarde98666        Vardas98666         2.28
Pavarde98667        Vardas98667         3.6
Pavarde98671        Vardas98671         2.64
Pavarde98672        Vardas98672         2.96
Pavarde98673        Vardas98673         3.4
Pavarde98675        Vardas98675         3.2
Pavarde98677        Vardas98677         3.92
Pavarde98680        Vardas98680         3.8
Pavarde98685        Vardas98685         3.44
Pavarde98687        Vardas98687         3.2
Pavarde98688        Vardas98688         3.32
Pavarde98689        Vardas98689         3.92
Pavarde98690        Vardas98690         3.36
Pavarde98692        Vardas98692         4
Pavarde98694        Vardas98694         3.2
Pavarde98695        Vardas98695         2.64
Pavarde98696        Vardas98696         4.12
Pavarde98698        Vardas98698         3.12
Pavarde98699        Vardas98699         4.16
Pavarde987          Vardas987           3.96
Pavarde98700        Vardas98700         3.08
Pavarde98701        Vardas98701         4.52
Pavarde98705        Vardas98705         4
Pavarde98706        Vardas98706         3.36
Pavarde98707        Vardas98707         4.24
Pavarde98708        Vardas98708         4
Pavarde98709        Vardas98709         3.56
Pavarde9871         Vardas9871          3.92
Pavarde98711        Vardas98711         3.44
Pavarde98712        Vardas98712         3.96
Pavarde98713        Vardas98713         4.96
Pavarde98714        Vardas98714         3.36
Pavarde98715        Vardas98715         4.2
Pavarde98717        Vardas98717         4.64
Pavarde98720        Vardas98720         3.64
Pavarde98724        Vardas98724         3.28
Pavarde98726        Vardas98726         4.52
Pavarde98728        Vardas98728         4.8
Pavarde98729        Vardas98729         3.96
Pavarde98731        Vardas98731         4.76
Pavarde98734        Vardas98734         3.88
Pavarde98737        Vardas98737         4.96
Pavarde98738        Vardas98738         3.24
Pavarde98740        Vardas98740         2.96
Pavarde98741        Vardas98741         2.68
Pavarde98743        Vardas98743         1.92
Pavarde98745        Vardas98745         4.48
Pavarde98747        Vardas98747         2.8
Pavarde98748        Vardas98748         3.8
Pavarde98751        Vardas98751         3.16
Pavarde98756        Vardas98756         3.92
Pavarde98758        Vardas98758         4.04
Pavarde98759        Vardas98759         2.68
Pavarde98761        Vardas98761         2.92
Pavarde98764        Vardas98764         2.6
Pavarde98768        Vardas98768         3.4
Pavarde9877         Vardas9877          2.96
Pavarde98770        Vardas98770         3
Pavarde98772        Vardas98772         4.44
Pavarde98776        Vardas98776         3.92
Pavarde98777        Vardas98777         2.92
Pavarde98778        Vardas98778         4.12
Pavarde9878         Vardas9878          4.92
Pavarde98780        Vardas98780         3.68
Pavarde98783        Vardas98783         3.84
